StartTime,ActualDuration,Labels,NumThreads,RequestedQPS,ActualQPS,errorPercent,avg,min,max,p50,p90,p99,p99.9,cpu_milli_avg_main_fortioclient,cpu_milli_avg_http-server_http-server,cpu_milli_avg_demo-service_demo-service,cpu_milli_avg_istio-proxy_istio-ingressgateway,cpu_milli_avg_istio-proxy_http-server,cpu_milli_avg_istio-proxy_demo-service,cpu_milli_avg_cilium_cilium-agent,mem_MiB_avg_main_fortioclient,mem_MiB_avg_http-server_http-server,mem_MiB_avg_demo-service_demo-service,mem_MiB_avg_istio-proxy_istio-ingressgateway,mem_MiB_avg_istio-proxy_http-server,mem_MiB_avg_istio-proxy_demo-service,mem_MiB_avg_cilium_cilium-agent
2023-04-24T18:48:14.939693711Z,300,011cede0_qps_100_c_10_d_300_sidecar-istio-1,10,100,100,0.0,0.004814162130599999,0.003947655,0.017753885,0.0045217587922217976,0.004939193654990086,0.005835820895522387,0.006943181818181822,42.19085974427557,76.49816872296182,59.650985702108464,108.72634590262523,160.08706842924212,93.30844369531908,-,10.422286184210526,6.952919407894737,6.6889391447368425,71.56332236842105,41.05427631578947,39.91262335526316,-
2023-04-24T18:53:47.058454004Z,300,c45fb651_qps_100_c_10_d_300_sidecar-istio-2,10,100,100,0.0,0.004830478931733332,0.003866906,0.018701264,0.004523291112739454,0.0049420077462577205,0.005842532467532469,0.006915662650602436,42.171405584301844,85.69341782446635,58.11918454557977,105.91459604933547,170.22150516051292,89.8602189801197,-,13.090871710526315,7.1332236842105265,6.832648026315789,76.45415296052632,41.997121710526315,40.79276315789474,-
2023-04-24T18:58:58.082813006Z,300,0c119886_qps_100_c_10_d_300_sidecar-istio-3,10,100,100,0.0,0.004827995731266666,0.00347379,0.017749668,0.004523186433581074,0.004941903067099341,0.005844208809135399,0.006868131868131892,43.45173346414805,88.81241538481544,62.721365483131024,107.82537739325689,169.70544019058894,98.69288539157202,-,15.905222039473685,7.121710526315789,6.789268092105263,78.37294407894737,43.311472039473685,41.23190789473684,-
